ANO;ESTADO;FAMÍLIA;DENOMINAÇÃO;QUANTIDADE;REGIÃO
2007;DISTRITO FEDERAL;Cédulas - 1a. família;100;31;CENTRO-OESTE
2007;ESPÍRITO SANTO;Cédulas - 1a. família;2;42;SUDESTE
2007;ESPÍRITO SANTO;Cédulas - 1a. família;5;311;SUDESTE
2007;ESPÍRITO SANTO;Cédulas - em polímero;10;972;SUDESTE
2007;ESPÍRITO SANTO;Cédulas - 1a. família;10;1627;SUDESTE
2007;ESPÍRITO SANTO;Cédulas - 1a. família;20;640;SUDESTE
2007;ESPÍRITO SANTO;Cédulas - 1a. família;50;2906;SUDESTE
2007;ESPÍRITO SANTO;Cédulas - 1a. família;100;50;SUDESTE
2007;GOIÁS;Cédulas - 1a. família;1;3;CENTRO-OESTE
2007;GOIÁS;Cédulas - 1a. família;2;69;CENTRO-OESTE
2007;GOIÁS;Cédulas - 1a. família;5;2618;CENTRO-OESTE
2007;GOIÁS;Cédulas - em polímero;10;1622;CENTRO-OESTE
2007;GOIÁS;Cédulas - 1a. família;10;8952;CENTRO-OESTE
2007;GOIÁS;Cédulas - 1a. família;20;1373;CENTRO-OESTE
2007;GOIÁS;Cédulas - 1a. família;50;10867;CENTRO-OESTE
2007;GOIÁS;Cédulas - 1a. família;100;174;CENTRO-OESTE
2007;MARANHÃO;Cédulas - 1a. família;1;1;NORDESTE
2007;MARANHÃO;Cédulas - 1a. família;2;22;NORDESTE
2007;MARANHÃO;Cédulas - 1a. família;5;394;NORDESTE
2007;MARANHÃO;Cédulas - em polímero;10;58;NORDESTE
2007;MARANHÃO;Cédulas - 1a. família;10;554;NORDESTE
2007;MARANHÃO;Cédulas - 1a. família;20;343;NORDESTE
2007;MARANHÃO;Cédulas - 1a. família;50;4270;NORDESTE
2007;MARANHÃO;Cédulas - 1a. família;100;34;NORDESTE
2007;MATO GROSSO;Cédulas - 1a. família;1;1;CENTRO-OESTE
2007;MATO GROSSO;Cédulas - 1a. família;2;12;CENTRO-OESTE
2007;MATO GROSSO;Cédulas - 1a. família;5;104;CENTRO-OESTE
2007;MATO GROSSO;Cédulas - em polímero;10;21;CENTRO-OESTE
2007;MATO GROSSO;Cédulas - 1a. família;10;403;CENTRO-OESTE
2007;MATO GROSSO;Cédulas - 1a. família;20;628;CENTRO-OESTE
2007;MATO GROSSO;Cédulas - 1a. família;50;1776;CENTRO-OESTE
2007;MATO GROSSO;Cédulas - 1a. família;100;20;CENTRO-OESTE
2007;MATO GROSSO DO SUL;Cédulas - 1a. família;1;1;CENTRO-OESTE
2007;MATO GROSSO DO SUL;Cédulas - 1a. família;2;6;CENTRO-OESTE
2007;MATO GROSSO DO SUL;Cédulas - 1a. família;5;79;CENTRO-OESTE
2007;MATO GROSSO DO SUL;Cédulas - em polímero;10;41;CENTRO-OESTE
2007;MATO GROSSO DO SUL;Cédulas - 1a. família;10;237;CENTRO-OESTE
2007;MATO GROSSO DO SUL;Cédulas - 1a. família;20;1396;CENTRO-OESTE
2007;MATO GROSSO DO SUL;Cédulas - 1a. família;50;10677;CENTRO-OESTE
2007;MATO GROSSO DO SUL;Cédulas - 1a. família;100;78;CENTRO-OESTE
2007;MINAS GERAIS;Cédulas - 1a. família;1;16;SUDESTE
2007;MINAS GERAIS;Cédulas - 1a. família;2;240;SUDESTE
2007;MINAS GERAIS;Cédulas - 1a. família;5;3471;SUDESTE
2007;MINAS GERAIS;Cédulas - em polímero;10;9249;SUDESTE
2007;MINAS GERAIS;Cédulas - 1a. família;10;11046;SUDESTE
2007;MINAS GERAIS;Cédulas - 1a. família;20;4235;SUDESTE
2007;MINAS GERAIS;Cédulas - 1a. família;50;36768;SUDESTE
2007;MINAS GERAIS;Cédulas - 1a. família;100;507;SUDESTE
2007;NAO INFORMADO;Cédulas - 1a. família;5;2;NÃO INFORMADO
2007;NAO INFORMADO;Cédulas - 1a. família;10;13;NÃO INFORMADO
2007;NAO INFORMADO;Cédulas - 1a. família;20;4;NÃO INFORMADO
2007;NAO INFORMADO;Cédulas - 1a. família;50;57;NÃO INFORMADO
2007;PARÁ;Cédulas - 1a. família;2;4;NORTE
2007;PARÁ;Cédulas - 1a. família;5;192;NORTE
2007;PARÁ;Cédulas - em polímero;10;139;NORTE
2007;PARÁ;Cédulas - 1a. família;10;1285;NORTE
2007;PARÁ;Cédulas - 1a. família;20;149;NORTE
2007;PARÁ;Cédulas - 1a. família;50;2284;NORTE
2007;PARÁ;Cédulas - 1a. família;100;19;NORTE
2007;PARAÍBA;Cédulas - 1a. família;2;32;NORDESTE
2007;PARAÍBA;Cédulas - 1a. família;5;232;NORDESTE
2007;PARAÍBA;Cédulas - em polímero;10;303;NORDESTE
2007;PARAÍBA;Cédulas - 1a. família;10;581;NORDESTE
2007;PARAÍBA;Cédulas - 1a. família;20;675;NORDESTE
2007;PARAÍBA;Cédulas - 1a. família;50;4315;NORDESTE
2007;PARAÍBA;Cédulas - 1a. família;100;13;NORDESTE
2007;PARANÁ;Cédulas - 1a. família;1;18;SUL
2007;PARANÁ;Cédulas - 1a. família;2;80;SUL
2007;PARANÁ;Cédulas - 1a. família;5;1212;SUL
2007;PARANÁ;Cédulas - em polímero;10;607;SUL
2007;PARANÁ;Cédulas - 1a. família;10;6857;SUL
2007;PARANÁ;Cédulas - 1a. família;20;1835;SUL
2007;PARANÁ;Cédulas - 1a. família;50;18014;SUL
2007;PARANÁ;Cédulas - 1a. família;100;95;SUL
2007;PERNAMBUCO;Cédulas - 1a. família;1;7;NORDESTE
2007;PERNAMBUCO;Cédulas - 1a. família;2;140;NORDESTE
2007;PERNAMBUCO;Cédulas - 1a. família;5;1233;NORDESTE
2007;PERNAMBUCO;Cédulas - em polímero;10;2774;NORDESTE
2007;PERNAMBUCO;Cédulas - 1a. família;10;3351;NORDESTE
2007;PERNAMBUCO;Cédulas - 1a. família;20;2171;NORDESTE
2007;PERNAMBUCO;Cédulas - 1a. família;50;15091;NORDESTE
2007;PERNAMBUCO;Cédulas - 1a. família;100;30;NORDESTE
2007;PIAUÍ;Cédulas - 1a. família;2;9;NORDESTE
2007;PIAUÍ;Cédulas - 1a. família;5;159;NORDESTE
2007;PIAUÍ;Cédulas - em polímero;10;105;NORDESTE
2007;PIAUÍ;Cédulas - 1a. família;10;322;NORDESTE
2007;PIAUÍ;Cédulas - 1a. família;20;356;NORDESTE
2007;PIAUÍ;Cédulas - 1a. família;50;3054;NORDESTE
2007;PIAUÍ;Cédulas - 1a. família;100;5;NORDESTE
2007;RIO DE JANEIRO;Cédulas - 1a. família;1;3;SUDESTE
2007;RIO DE JANEIRO;Cédulas - 1a. família;2;105;SUDESTE
2007;RIO DE JANEIRO;Cédulas - 1a. família;5;1654;SUDESTE
2007;RIO DE JANEIRO;Cédulas - em polímero;10;3694;SUDESTE
2007;RIO DE JANEIRO;Cédulas - 1a. família;10;7322;SUDESTE
2007;RIO DE JANEIRO;Cédulas - 1a. família;20;2051;SUDESTE
2007;RIO DE JANEIRO;Cédulas - 1a. família;50;50930;SUDESTE
2007;RIO DE JANEIRO;Cédulas - 1a. família;100;2213;SUDESTE
2007;RIO GRANDE DO NORTE;Cédulas - 1a. família;2;6;NORDESTE
2007;RIO GRANDE DO NORTE;Cédulas - 1a. família;5;123;NORDESTE
2007;RIO GRANDE DO NORTE;Cédulas - em polímero;10;26;NORDESTE
2007;RIO GRANDE DO NORTE;Cédulas - 1a. família;10;697;NORDESTE
2007;RIO GRANDE DO NORTE;Cédulas - 1a. família;20;1668;NORDESTE
2007;RIO GRANDE DO NORTE;Cédulas - 1a. família;50;5757;NORDESTE
2007;RIO GRANDE DO NORTE;Cédulas - 1a. família;100;3;NORDESTE
2007;RIO GRANDE DO SUL;Cédulas - 1a. família;1;30;SUL
2007;RIO GRANDE DO SUL;Cédulas - 1a. família;2;67;SUL
2007;RIO GRANDE DO SUL;Cédulas - 1a. família;5;895;SUL
2007;RIO GRANDE DO SUL;Cédulas - em polímero;10;399;SUL
2007;RIO GRANDE DO SUL;Cédulas - 1a. família;10;6618;SUL
2007;RIO GRANDE DO SUL;Cédulas - 1a. família;20;2296;SUL
2007;RIO GRANDE DO SUL;Cédulas - 1a. família;50;32631;SUL
2007;RIO GRANDE DO SUL;Cédulas - 1a. família;100;219;SUL
2007;RONDÔNIA;Cédulas - 1a. família;1;3;NORTE
2007;RONDÔNIA;Cédulas - 1a. família;2;20;NORTE
2007;RONDÔNIA;Cédulas - 1a. família;5;71;NORTE
2007;RONDÔNIA;Cédulas - em polímero;10;50;NORTE
2007;RONDÔNIA;Cédulas - 1a. família;10;250;NORTE
2007;RONDÔNIA;Cédulas - 1a. família;20;250;NORTE
2007;RONDÔNIA;Cédulas - 1a. família;50;1518;NORTE
2007;RONDÔNIA;Cédulas - 1a. família;100;19;NORTE
2007;RORAIMA;Cédulas - 1a. família;5;10;NORTE
2007;RORAIMA;Cédulas - em polímero;10;38;NORTE
2007;RORAIMA;Cédulas - 1a. família;10;33;NORTE
2007;RORAIMA;Cédulas - 1a. família;20;1;NORTE
2007;RORAIMA;Cédulas - 1a. família;50;170;NORTE
2007;RORAIMA;Cédulas - 1a. família;100;8;NORTE
2007;SANTA CATARINA;Cédulas - 1a. família;1;3;SUL
2007;SANTA CATARINA;Cédulas - 1a. família;2;18;SUL
2007;SANTA CATARINA;Cédulas - 1a. família;5;4383;SUL
2007;SANTA CATARINA;Cédulas - em polímero;10;2246;SUL
2007;SANTA CATARINA;Cédulas - 1a. família;10;1240;SUL
2007;SANTA CATARINA;Cédulas - 1a. família;20;1048;SUL
2007;SANTA CATARINA;Cédulas - 1a. família;50;8830;SUL
2007;SANTA CATARINA;Cédulas - 1a. família;100;53;SUL
2007;SÃO PAULO;Cédulas - 1a. família;1;120;SUDESTE
2007;SÃO PAULO;Cédulas - 1a. família;2;908;SUDESTE
2007;SÃO PAULO;Cédulas - 1a. família;5;8925;SUDESTE
2007;SÃO PAULO;Cédulas - em polímero;10;25733;SUDESTE
2007;SÃO PAULO;Cédulas - 1a. família;10;29031;SUDESTE
2007;SÃO PAULO;Cédulas - 1a. família;20;13298;SUDESTE
2007;SÃO PAULO;Cédulas - 1a. família;50;183739;SUDESTE
2007;SÃO PAULO;Cédulas - 1a. família;100;4268;SUDESTE
2007;SERGIPE;Cédulas - 1a. família;2;12;NORDESTE
2007;SERGIPE;Cédulas - 1a. família;5;158;NORDESTE
2007;SERGIPE;Cédulas - em polímero;10;233;NORDESTE
2007;SERGIPE;Cédulas - 1a. família;10;375;NORDESTE
2007;SERGIPE;Cédulas - 1a. família;20;341;NORDESTE
2007;SERGIPE;Cédulas - 1a. família;50;2698;NORDESTE
2007;SERGIPE;Cédulas - 1a. família;100;12;NORDESTE
2007;TOCANTINS;Cédulas - 1a. família;2;3;NORTE
2007;TOCANTINS;Cédulas - 1a. família;5;47;NORTE
2007;TOCANTINS;Cédulas - em polímero;10;176;NORTE
2007;TOCANTINS;Cédulas - 1a. família;10;220;NORTE
2007;TOCANTINS;Cédulas - 1a. família;20;222;NORTE
2007;TOCANTINS;Cédulas - 1a. família;50;1143;NORTE
2007;TOCANTINS;Cédulas - 1a. família;100;21;NORTE
2008;ACRE;Cédulas - 1a. família;2;5;NORTE
2008;ACRE;Cédulas - 1a. família;5;4;NORTE
2008;ACRE;Cédulas - 1a. família;10;11;NORTE
2008;ACRE;Cédulas - 1a. família;20;68;NORTE
2008;ACRE;Cédulas - 1a. família;50;198;NORTE
2008;ACRE;Cédulas - 1a. família;100;4;NORTE
2008;ALAGOAS;Cédulas - 1a. família;2;24;NORDESTE
2008;ALAGOAS;Cédulas - 1a. família;5;127;NORDESTE
2008;ALAGOAS;Cédulas - em polímero;10;248;NORDESTE
2008;ALAGOAS;Cédulas - 1a. família;10;296;NORDESTE
2008;ALAGOAS;Cédulas - 1a. família;20;377;NORDESTE
2008;ALAGOAS;Cédulas - 1a. família;50;2311;NORDESTE
2008;ALAGOAS;Cédulas - 1a. família;100;41;NORDESTE
2008;AMAPÁ;Cédulas - 1a. família;5;13;NORTE
2008;AMAPÁ;Cédulas - 1a. família;10;31;NORTE
2008;AMAPÁ;Cédulas - 1a. família;20;3;NORTE
2008;AMAPÁ;Cédulas - 1a. família;50;54;NORTE
2008;AMAPÁ;Cédulas - 1a. família;100;1;NORTE
2008;AMAZONAS;Cédulas - 1a. família;2;23;NORTE
2008;AMAZONAS;Cédulas - 1a. família;5;1490;NORTE
2008;AMAZONAS;Cédulas - em polímero;10;46;NORTE
2008;AMAZONAS;Cédulas - 1a. família;10;260;NORTE
2008;AMAZONAS;Cédulas - 1a. família;20;1364;NORTE
2008;AMAZONAS;Cédulas - 1a. família;50;7584;NORTE
2008;AMAZONAS;Cédulas - 1a. família;100;4520;NORTE
2008;BAHIA;Cédulas - 1a. família;1;1;NORDESTE
2008;BAHIA;Cédulas - 1a. família;2;138;NORDESTE
2008;BAHIA;Cédulas - 1a. família;5;1056;NORDESTE
2008;BAHIA;Cédulas - em polímero;10;1099;NORDESTE
2008;BAHIA;Cédulas - 1a. família;10;3516;NORDESTE
2008;BAHIA;Cédulas - 1a. família;20;3920;NORDESTE
2008;BAHIA;Cédulas - 1a. família;50;23003;NORDESTE
2008;BAHIA;Cédulas - 1a. família;100;635;NORDESTE
2008;CEARÁ;Cédulas - 1a. família;2;37;NORDESTE
2008;CEARÁ;Cédulas - 1a. família;5;377;NORDESTE
2008;CEARÁ;Cédulas - em polímero;10;248;NORDESTE
2008;CEARÁ;Cédulas - 1a. família;10;1765;NORDESTE
2008;CEARÁ;Cédulas - 1a. família;20;3869;NORDESTE
2008;CEARÁ;Cédulas - 1a. família;50;7582;NORDESTE
2008;CEARÁ;Cédulas - 1a. família;100;810;NORDESTE
2008;DISTRITO FEDERAL;Cédulas - 1a. família;2;77;CENTRO-OESTE
2008;DISTRITO FEDERAL;Cédulas - 1a. família;5;466;CENTRO-OESTE
2008;DISTRITO FEDERAL;Cédulas - em polímero;10;122;CENTRO-OESTE
2008;DISTRITO FEDERAL;Cédulas - 1a. família;10;2556;CENTRO-OESTE
2008;DISTRITO FEDERAL;Cédulas - 1a. família;20;572;CENTRO-OESTE
2008;DISTRITO FEDERAL;Cédulas - 1a. família;50;5988;CENTRO-OESTE
2008;DISTRITO FEDERAL;Cédulas - 1a. família;100;63;CENTRO-OESTE
2008;ESPÍRITO SANTO;Cédulas - 1a. família;2;54;SUDESTE
2008;ESPÍRITO SANTO;Cédulas - 1a. família;5;319;SUDESTE
2008;ESPÍRITO SANTO;Cédulas - em polímero;10;706;SUDESTE
2008;ESPÍRITO SANTO;Cédulas - 1a. família;10;661;SUDESTE
2008;ESPÍRITO SANTO;Cédulas - 1a. família;20;950;SUDESTE
2008;ESPÍRITO SANTO;Cédulas - 1a. família;50;2761;SUDESTE
2008;ESPÍRITO SANTO;Cédulas - 1a. família;100;228;SUDESTE
2008;GOIÁS;Cédulas - 1a. família;1;4;CENTRO-OESTE
2008;GOIÁS;Cédulas - 1a. família;2;63;CENTRO-OESTE
2008;GOIÁS;Cédulas - 1a. família;5;1537;CENTRO-OESTE
2008;GOIÁS;Cédulas - em polímero;10;131;CENTRO-OESTE
2008;GOIÁS;Cédulas - 1a. família;10;2056;CENTRO-OESTE
2008;GOIÁS;Cédulas - 1a. família;20;436;CENTRO-OESTE
2008;GOIÁS;Cédulas - 1a. família;50;9020;CENTRO-OESTE
2008;GOIÁS;Cédulas - 1a. família;100;467;CENTRO-OESTE
2008;MARANHÃO;Cédulas - 1a. família;2;24;NORDESTE
2008;MARANHÃO;Cédulas - 1a. família;5;362;NORDESTE
2008;MARANHÃO;Cédulas - em polímero;10;25;NORDESTE
2008;MARANHÃO;Cédulas - 1a. família;10;434;NORDESTE
2008;MARANHÃO;Cédulas - 1a. família;20;541;NORDESTE
2008;MARANHÃO;Cédulas - 1a. família;50;4536;NORDESTE
2008;MARANHÃO;Cédulas - 1a. família;100;211;NORDESTE
2008;MATO GROSSO;Cédulas - 1a. família;1;1;CENTRO-OESTE
2008;MATO GROSSO;Cédulas - 1a. família;2;25;CENTRO-OESTE
2008;MATO GROSSO;Cédulas - 1a. família;5;130;CENTRO-OESTE
2008;MATO GROSSO;Cédulas - em polímero;10;25;CENTRO-OESTE
2008;MATO GROSSO;Cédulas - 1a. família;10;364;CENTRO-OESTE
2008;MATO GROSSO;Cédulas - 1a. família;20;277;CENTRO-OESTE
2008;MATO GROSSO;Cédulas - 1a. família;50;1654;CENTRO-OESTE
2008;MATO GROSSO;Cédulas - 1a. família;100;70;CENTRO-OESTE
2008;MATO GROSSO DO SUL;Cédulas - 1a. família;1;3;CENTRO-OESTE
2008;MATO GROSSO DO SUL;Cédulas - 1a. família;2;7;CENTRO-OESTE
2008;MATO GROSSO DO SUL;Cédulas - 1a. família;5;74;CENTRO-OESTE
2008;MATO GROSSO DO SUL;Cédulas - em polímero;10;38;CENTRO-OESTE
2008;MATO GROSSO DO SUL;Cédulas - 1a. família;10;218;CENTRO-OESTE
2008;MATO GROSSO DO SUL;Cédulas - 1a. família;20;1564;CENTRO-OESTE
2008;MATO GROSSO DO SUL;Cédulas - 1a. família;50;11327;CENTRO-OESTE
2008;MATO GROSSO DO SUL;Cédulas - 1a. família;100;186;CENTRO-OESTE
2008;MINAS GERAIS;Cédulas - 1a. família;1;7;SUDESTE
2008;MINAS GERAIS;Cédulas - 1a. família;2;272;SUDESTE
2008;MINAS GERAIS;Cédulas - 1a. família;5;2735;SUDESTE
2008;MINAS GERAIS;Cédulas - em polímero;10;2971;SUDESTE
2008;MINAS GERAIS;Cédulas - 1a. família;10;5093;SUDESTE
2008;MINAS GERAIS;Cédulas - 1a. família;20;4801;SUDESTE
2008;MINAS GERAIS;Cédulas - 1a. família;50;22078;SUDESTE
2008;MINAS GERAIS;Cédulas - 1a. família;100;1008;SUDESTE
2008;NAO INFORMADO;Cédulas - 1a. família;2;1;NÃO INFORMADO
2008;NAO INFORMADO;Cédulas - 1a. família;5;2;NÃO INFORMADO
2008;NAO INFORMADO;Cédulas - em polímero;10;1;NÃO INFORMADO
2008;NAO INFORMADO;Cédulas - 1a. família;10;22;NÃO INFORMADO
2008;NAO INFORMADO;Cédulas - 1a. família;20;13;NÃO INFORMADO
2008;NAO INFORMADO;Cédulas - 1a. família;50;41;NÃO INFORMADO
2008;NAO INFORMADO;Cédulas - 1a. família;100;1;NÃO INFORMADO
2008;PARÁ;Cédulas - 1a. família;1;1;NORTE
2008;PARÁ;Cédulas - 1a. família;2;6;NORTE
2008;PARÁ;Cédulas - 1a. família;5;370;NORTE
2008;PARÁ;Cédulas - em polímero;10;33;NORTE
2008;PARÁ;Cédulas - 1a. família;10;1718;NORTE
2008;PARÁ;Cédulas - 1a. família;20;431;NORTE
2008;PARÁ;Cédulas - 1a. família;50;1923;NORTE
2008;PARÁ;Cédulas - 1a. família;100;113;NORTE
2008;PARAÍBA;Cédulas - 1a. família;2;14;NORDESTE
2008;PARAÍBA;Cédulas - 1a. família;5;288;NORDESTE
2008;PARAÍBA;Cédulas - em polímero;10;186;NORDESTE
2008;PARAÍBA;Cédulas - 1a. família;10;1056;NORDESTE
2008;PARAÍBA;Cédulas - 1a. família;20;723;NORDESTE
2008;PARAÍBA;Cédulas - 1a. família;50;3837;NORDESTE
2008;PARAÍBA;Cédulas - 1a. família;100;72;NORDESTE
2008;PARANÁ;Cédulas - 1a. família;1;11;SUL
2008;PARANÁ;Cédulas - 1a. família;2;127;SUL
2008;PARANÁ;Cédulas - 1a. família;5;840;SUL
2008;PARANÁ;Cédulas - em polímero;10;457;SUL
2008;PARANÁ;Cédulas - 1a. família;10;6027;SUL
2008;PARANÁ;Cédulas - 1a. família;20;1738;SUL
2008;PARANÁ;Cédulas - 1a. família;50;24208;SUL
2008;PARANÁ;Cédulas - 1a. família;100;2996;SUL
2008;PERNAMBUCO;Cédulas - 1a. família;1;3;NORDESTE
2008;PERNAMBUCO;Cédulas - 1a. família;2;527;NORDESTE
2008;PERNAMBUCO;Cédulas - 1a. família;5;1261;NORDESTE
2008;PERNAMBUCO;Cédulas - em polímero;10;1247;NORDESTE
2008;PERNAMBUCO;Cédulas - 1a. família;10;1269;NORDESTE
2008;PERNAMBUCO;Cédulas - 1a. família;20;2224;NORDESTE
2008;PERNAMBUCO;Cédulas - 1a. família;50;12712;NORDESTE
2008;PERNAMBUCO;Cédulas - 1a. família;100;580;NORDESTE
2008;PIAUÍ;Cédulas - 1a. família;2;10;NORDESTE
2008;PIAUÍ;Cédulas - 1a. família;5;171;NORDESTE
2008;PIAUÍ;Cédulas - em polímero;10;36;NORDESTE
2008;PIAUÍ;Cédulas - 1a. família;10;308;NORDESTE
2008;PIAUÍ;Cédulas - 1a. família;20;351;NORDESTE
2008;PIAUÍ;Cédulas - 1a. família;50;2240;NORDESTE
2008;PIAUÍ;Cédulas - 1a. família;100;62;NORDESTE
2008;RIO DE JANEIRO;Cédulas - 1a. família;1;3;SUDESTE
2008;RIO DE JANEIRO;Cédulas - 1a. família;2;327;SUDESTE
2008;RIO DE JANEIRO;Cédulas - 1a. família;5;1049;SUDESTE
2008;RIO DE JANEIRO;Cédulas - em polímero;10;1860;SUDESTE
2008;RIO DE JANEIRO;Cédulas - 1a. família;10;4980;SUDESTE
2008;RIO DE JANEIRO;Cédulas - 1a. família;20;2273;SUDESTE
2008;RIO DE JANEIRO;Cédulas - 1a. família;50;39651;SUDESTE
2008;RIO DE JANEIRO;Cédulas - 1a. família;100;4023;SUDESTE
2008;RIO GRANDE DO NORTE;Cédulas - 1a. família;2;15;NORDESTE
2008;RIO GRANDE DO NORTE;Cédulas - 1a. família;5;131;NORDESTE
2008;RIO GRANDE DO NORTE;Cédulas - em polímero;10;42;NORDESTE
2008;RIO GRANDE DO NORTE;Cédulas - 1a. família;10;337;NORDESTE
2008;RIO GRANDE DO NORTE;Cédulas - 1a. família;20;270;NORDESTE
2008;RIO GRANDE DO NORTE;Cédulas - 1a. família;50;1839;NORDESTE
2008;RIO GRANDE DO NORTE;Cédulas - 1a. família;100;83;NORDESTE
2008;RIO GRANDE DO SUL;Cédulas - 1a. família;1;5;SUL
2008;RIO GRANDE DO SUL;Cédulas - 1a. família;2;179;SUL
2008;RIO GRANDE DO SUL;Cédulas - 1a. família;5;2002;SUL
2008;RIO GRANDE DO SUL;Cédulas - em polímero;10;212;SUL
2008;RIO GRANDE DO SUL;Cédulas - 1a. família;10;5546;SUL
2008;RIO GRANDE DO SUL;Cédulas - 1a. família;20;1513;SUL
2008;RIO GRANDE DO SUL;Cédulas - 1a. família;50;16549;SUL
2008;RIO GRANDE DO SUL;Cédulas - 1a. família;100;1598;SUL
2008;RONDÔNIA;Cédulas - 1a. família;2;7;NORTE
2008;RONDÔNIA;Cédulas - 1a. família;5;72;NORTE
2008;RONDÔNIA;Cédulas - em polímero;10;39;NORTE
2008;RONDÔNIA;Cédulas - 1a. família;10;184;NORTE
2008;RONDÔNIA;Cédulas - 1a. família;20;242;NORTE
2008;RONDÔNIA;Cédulas - 1a. família;50;1479;NORTE
2008;RONDÔNIA;Cédulas - 1a. família;100;30;NORTE
2008;RORAIMA;Cédulas - 1a. família;2;1;NORTE
2008;RORAIMA;Cédulas - 1a. família;5;9;NORTE
2008;RORAIMA;Cédulas - em polímero;10;3;NORTE
2008;RORAIMA;Cédulas - 1a. família;10;11;NORTE
2008;RORAIMA;Cédulas - 1a. família;20;5;NORTE
2008;RORAIMA;Cédulas - 1a. família;50;147;NORTE
2008;RORAIMA;Cédulas - 1a. família;100;14;NORTE
2008;SANTA CATARINA;Cédulas - 1a. família;1;2;SUL
2008;SANTA CATARINA;Cédulas - 1a. família;2;77;SUL
2008;SANTA CATARINA;Cédulas - 1a. família;5;500;SUL
2008;SANTA CATARINA;Cédulas - em polímero;10;122;SUL
2008;SANTA CATARINA;Cédulas - 1a. família;10;1124;SUL
2008;SANTA CATARINA;Cédulas - 1a. família;20;476;SUL
2008;SANTA CATARINA;Cédulas - 1a. família;50;11517;SUL
2008;SANTA CATARINA;Cédulas - 1a. família;100;745;SUL
2008;SÃO PAULO;Cédulas - 1a. família;1;22;SUDESTE
2008;SÃO PAULO;Cédulas - 1a. família;2;995;SUDESTE
2008;SÃO PAULO;Cédulas - 1a. família;5;9252;SUDESTE
2008;SÃO PAULO;Cédulas - em polímero;10;16283;SUDESTE
2008;SÃO PAULO;Cédulas - 1a. família;10;19352;SUDESTE
2008;SÃO PAULO;Cédulas - 1a. família;20;17418;SUDESTE
2008;SÃO PAULO;Cédulas - 1a. família;50;125027;SUDESTE
2008;SÃO PAULO;Cédulas - 1a. família;100;16046;SUDESTE
2008;SERGIPE;Cédulas - 1a. família;2;36;NORDESTE
2008;SERGIPE;Cédulas - 1a. família;5;93;NORDESTE
2008;SERGIPE;Cédulas - em polímero;10;128;NORDESTE
2008;SERGIPE;Cédulas - 1a. família;10;259;NORDESTE
2008;SERGIPE;Cédulas - 1a. família;20;579;NORDESTE
2008;SERGIPE;Cédulas - 1a. família;50;2260;NORDESTE
2008;SERGIPE;Cédulas - 1a. família;100;165;NORDESTE
2008;TOCANTINS;Cédulas - 1a. família;5;83;NORTE
2008;TOCANTINS;Cédulas - em polímero;10;390;NORTE
2008;TOCANTINS;Cédulas - 1a. família;10;102;NORTE
2008;TOCANTINS;Cédulas - 1a. família;20;72;NORTE
2008;TOCANTINS;Cédulas - 1a. família;50;583;NORTE
2008;TOCANTINS;Cédulas - 1a. família;100;49;NORTE
2009;ACRE;Cédulas - 1a. família;2;2;NORTE
2009;ACRE;Cédulas - 1a. família;5;5;NORTE
2009;ACRE;Cédulas - 1a. família;10;3;NORTE
2009;ACRE;Cédulas - 1a. família;20;91;NORTE
2009;ACRE;Cédulas - 1a. família;50;59;NORTE
2009;ACRE;Cédulas - 1a. família;100;21;NORTE
2009;ALAGOAS;Cédulas - 1a. família;2;11;NORDESTE
2009;ALAGOAS;Cédulas - 1a. família;5;94;NORDESTE
2009;ALAGOAS;Cédulas - em polímero;10;59;NORDESTE
2009;ALAGOAS;Cédulas - 1a. família;10;110;NORDESTE
2009;ALAGOAS;Cédulas - 1a. família;20;234;NORDESTE
2009;ALAGOAS;Cédulas - 1a. família;50;1550;NORDESTE
2009;ALAGOAS;Cédulas - 1a. família;100;368;NORDESTE
2009;AMAPÁ;Cédulas - 1a. família;2;1;NORTE
2009;AMAPÁ;Cédulas - 1a. família;5;1;NORTE
2009;AMAPÁ;Cédulas - 1a. família;10;6;NORTE
2009;AMAPÁ;Cédulas - 1a. família;20;4;NORTE
2009;AMAPÁ;Cédulas - 1a. família;50;88;NORTE
2009;AMAPÁ;Cédulas - 1a. família;100;28;NORTE
2009;AMAZONAS;Cédulas - 1a. família;2;14;NORTE
2009;AMAZONAS;Cédulas - 1a. família;5;64;NORTE
2009;AMAZONAS;Cédulas - em polímero;10;13;NORTE
2009;AMAZONAS;Cédulas - 1a. família;10;117;NORTE
2009;AMAZONAS;Cédulas - 1a. família;20;152;NORTE
2009;AMAZONAS;Cédulas - 1a. família;50;430;NORTE
2009;AMAZONAS;Cédulas - 1a. família;100;58;NORTE
2009;BAHIA;Cédulas - 1a. família;1;1;NORDESTE
2009;BAHIA;Cédulas - 1a. família;2;71;NORDESTE
2009;BAHIA;Cédulas - 1a. família;5;439;NORDESTE
2009;BAHIA;Cédulas - em polímero;10;159;NORDESTE
2009;BAHIA;Cédulas - 1a. família;10;1532;NORDESTE
2009;BAHIA;Cédulas - 1a. família;20;3354;NORDESTE
2009;BAHIA;Cédulas - 1a. família;50;16348;NORDESTE
2009;BAHIA;Cédulas - 1a. família;100;6435;NORDESTE
2009;CEARÁ;Cédulas - 1a. família;2;25;NORDESTE
2009;CEARÁ;Cédulas - 1a. família;5;410;NORDESTE
